path,speaker,attack,label,split
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8227234.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8363647.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8421122.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8541274.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8647496.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8651042.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8665473.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8683526.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8721428.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8739453.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8853276.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8857843.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8936519.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8988036.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9102017.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9120168.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9242200.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9296432.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9392152.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9478659.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9628936.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9884044.flac,LA_0080,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1151332.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1213624.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1397401.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1441999.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1450124.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1459702.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1590800.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1670486.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1888223.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2070410.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2085766.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2189044.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2256140.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2305882.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2500033.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2634789.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2774875.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2802034.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2866777.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2875055.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2888246.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2890940.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2945445.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3163159.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3331468.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3342439.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3477694.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3508642.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3570279.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3588899.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3971937.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4096254.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4170168.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4222512.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4292472.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4400269.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4451472.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4513430.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4657133.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4684802.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4901591.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4956729.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5123366.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5159753.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5192765.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5570263.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5592527.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5638559.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5639776.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5777134.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5801784.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5867902.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5953323.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6007335.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6029472.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6049368.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6117487.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6227496.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6322780.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6370833.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6423802.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6426400.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6458679.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6541095.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6650735.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6669635.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6676313.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6769763.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6774634.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6808825.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7075102.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7145903.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7163377.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7183032.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7213473.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7292672.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7300523.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7337587.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7351960.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7363698.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7388260.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7419838.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7648440.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7697827.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7776350.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7848595.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7944618.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7967427.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_7972168.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8025784.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8124095.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8140876.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8162147.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8173514.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8180259.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8200308.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8257553.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8326490.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8339895.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8344139.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8388870.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8438885.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8464594.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8511040.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8543938.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8615006.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8845558.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8852458.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8880498.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8893973.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_8985520.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9017338.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9074196.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9213454.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9358107.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9396899.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9411327.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9504498.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9631300.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9650425.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9741234.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9746491.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9763074.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9838989.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9844620.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9896606.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_9912890.flac,LA_0081,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1199930.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1219386.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1487560.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1569908.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1584182.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1585521.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1623473.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1667973.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1756992.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1792767.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1830509.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1908512.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1923872.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1931571.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_1934754.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2043279.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2130583.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2147641.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2216602.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2217523.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2520647.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2618051.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2675422.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2699884.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_2925763.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3026804.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3068473.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3119779.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3171621.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3208992.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3226167.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3301728.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3324636.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3362906.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3513521.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3517928.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3524074.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3583591.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3611811.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3659915.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3661578.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3704574.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3748161.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3782527.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3915181.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3925776.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_3963536.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4068159.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4169604.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4198628.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4210946.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4369129.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4451463.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4481879.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4486316.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4638884.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4710044.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4710920.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4740750.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4769298.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4772321.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4817040.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4860349.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4940666.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_4991041.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5043225.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5103637.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5167256.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5353096.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5408992.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5443164.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5533183.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5599339.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5787857.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_5890305.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6058119.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6078773.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6253524.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6368265.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6441166.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6496177.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6551574.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6554775.flac,LA_0082,none,bonafide,train
C:\dhwani_data\LA\LA\ASVspoof2019_LA_train/flac\LA_T_6632006.flac,LA_0082,none,bonafide,train
